guid	midas	entity.label	text
5ea69dc82ea8bff56c67939326a7563aa959bc39	statement	videoname	Then it must be a VIDEONAME who did it.
9eea24d908f620fe7a57f8542c6c0b2ae39abbb4	yes_no_question	party	Is he a PARTY?
482445237589fd5bcc7ac723e6f5578fa5afba77	statement	person	PERSON sister?
4231a0dc636a647dd90567bc30aff2aeb6060af3	comment	person	Yeah PERSON was a smart guy like you say.
d558f1bbb0e4eb096e2be1cda4334873a9599ceb	yes_no_question	person	Have you ever heard of PERSON?
505c0be8e9001a1c42c7544410dc9656fa36eedf	statement	vehicle	Oh, the VEHICLE is old but still in good condition.
b292d6ec903b399f51407be8a1500056304fc75b	open_question_opinion	person	what do you think of PERSON btw?
4a1a657f2be2b94e3abd66cec3b142e65e212783	statement	videoname	It is actually more like the movie VIDEONAME.
e2fa24cef3398ef2e1848989db09fa1934b19dc8	statement	device	He probably thinks they're DEVICE.
4bfca3bc1857251ea06eb263ec0cade41340c3da	opinion	person	That's what makes him PERSON.
0e2bdee0043b18b5f45597e6154027f2ef047371	statement	location	well, if you want to live in LOCATION, you have to pay the price!
b5e25dfa887e0e37c6fd891f8b37b33fdc0e0d1d	command	location	Imagine if we lived on LOCATION.
68b5542bfb8581d182b0df3067eff060621693d6	statement	videoname	I grew up on the VIDEONAME.
7191dd22ee2601bf484a058dd573a3b14356ed63	opinion	videoname	I like watching VIDEONAME
5c779622eb5ce9635404ff6f5baa7891dd9badbe	opinion	videoname	Well at least it did better than the movie VIDEONAME.
063c4cbf89c8f77901371a21e03eba610b98815e	opinion	device	I don't want DEVICE.
35f564148593f10cb4323f9243d1b4d0932081aa	yes_no_question	person	Have you listened to PERSON?
f8e62d39c015638d55c70feedbc43376f098d430	statement	number	I don't really need NUMBER.
28912527417235aa089a02f06a1935afa3227016	statement	gamename	Yes he still claims to be really good at GAMENAME
9e4f00e9adb59acdd8f6f85e250886d7bc79744f	opinion	organization	I like looking through what ORGANIZATION has to offer.
a1bcff57101a8085022a8ded45198b07c51878bf	statement	location	I don't know about LOCATION?
b4b24273bdae0b2f90792ef1b51d6f2898398c2a	open_question_opinion	person	Why don't you ask PERSON if he can help?
4918cb1bd75d18e904114920130b58df8cfc0aa0	statement	duration	If I'm not back in DURATION, come and find me.
8f712d6cc87486a7046c1033227fce5195f030da	opinion	sport	It sounds like they are trying to do more than SPORT.
cbecfd8db2de16439de349c99db5e21d608ad406	open_question_factual	sportteam	How did SPORTTEAM do this season?
ba1c4a14179ca0e92536f89f35dfd617458844c9	statement	location	It is 99.9 near LOCATION.
ee651921ff1a7b66de6697c241125b1f1d8039fd	opinion	location	I think if everyone pitches in, the LOCATION will be a better place.
674d798df8205dd2c4298031c3167d232f695a32	statement	organization	I would not be shocked that ORGANIZATION does studies on this.
18956fb09adb5fc12e15d3f0c2a638cca580d488	statement	device	I do listen to DEVICE on my way to work.
cd88f6533fbd7d4b6c868c1781e635e399f24271	opinion	person	I do like PERSON.
c350b9b9a7e40bb25dad52dac34201c705f4e810	statement	videoname	I need to watch this VIDEONAME movie.
d88a481473f762957f5302683d851f641b126df5	opinion	event	Interesting - I know the interest in the US ticks up after the EVENT.
abed47465a929c6ba40f19b8dfc4f17e03d4cc92	yes_no_question	duration	DURATION, did you say?
f0466b82011cd2680bc90de4208dddf2e9d8f653	statement	person	Yeah I believe it is a few more than she got on PERSON.
46355e6bd7d6679bdf3297cc847f4c33e05e0420	statement	sport	I have watched some SPORT but not much lately.
a81d521881976e73f071e13574487a7e01cea0c0	yes_no_question	vehicle	Do you have any experience driving a VEHICLE?
0fa04fc9c7dde4c8a01aa4efd68294bfae37d4ad	opinion	sport	SPORT is a good favorite to have.
628818ab5e39bc97b732136246fe5d7a54ffb65e	pos_answer	videoname	Yes. VIDEONAME.
830d67565534e4b969c724ac87e2006603ddae57	statement	sport	I use to play SPORT.
aff9d893ed402bf8e3d14fc739e5ce65d0dec01a	statement	device	with an instrument called a DEVICE
950f8ca6cb2c698b0552fc613390cdeea3e5694d	opinion	person	I love PERSON.
a162583882046234eb54d9af7723a2ec804bde28	statement	sportteam	SPORTTEAM.
3d7646a95906ad9867a92f9ff2abe8d6406fc61c	yes_no_question	location	Is it the same in LOCATION?
e5a7cce214ca36d2f0f626791bf3cac8bf58521f	yes_no_question	person	Do you know that celebrity PERSON?
143f0aa484173442bc9909295bc1f9d3219080e4	opinion	vehicle	No, I wouldn't be caught dead in a VEHICLE.
0c928738a4341f8d12d67dea9a22543f4815c1c6	command	videoname	VIDEONAME?
452f74b0c23158f85656a428898ed004f9220e20	statement	softwareapplication	If you unfriend 10 people on SOFTWAREAPPLICATION
4e0d7bd790f6a3e2440595df929ca1bf61ebfed6	statement	person	Oh wow I didn't know that either about PERSON.
b2333ff3f2a3141e016ddacd5776e95406bdec84	statement	duration	It ’ s about an DURATION.
867f3a76494f48020ef30ff4dd2862689d256806	yes_no_question	videoname	Did you used to watch VIDEONAME?
9afef632483d95a6c7227f838653756f3b3c8a56	opinion	sport	SPORT is pretty popular.
74318c4caf59c9b5ff670344152f88b5b892d347	statement	person	PERSON was rehearsing for that stunt.
0b4a735691415d5aec7bfa2c5274c7d22b47e9c6	opinion	organization	ORGANIZATION.
dbae80bb91fb9ddc75f4e2b73790235a64c089a6	statement	location	At the LOCATION.
d68b677803c4a82bafda64e73927cc7f631897c8	command	location	Imagine driving in LOCATION.
cc57c74f527602b8d25167143a94eadb9618c968	statement	videoname	Im going to watch VIDEONAME now so take care of yourself bye
9cf41aa427430fbdf50f9b75047f0e78e5920116	statement	duration	DURATION.
5c51f0a0893f0eb6f7795711af67b61f07696fc5	statement	organization	He started ORGANIZATION in college and still hasn't grown up I don't think.
e73c36039987db789eb939b33a678e7a4b887c2f	statement	videoname	SP was making fun of VIDEONAME.
a40e878583b0460c18807e837d1e41ce6a9f2147	opinion	gamename	GAMENAME is such a good game.
f8ad7be3d6c63f0659f4cd9520ecdebf4f9ee40e	statement	person	I know that PERSON isnt among the wealthiest.
492e5e05ad7a5c35078b5f24dcbd84ec8bf3c8ed	opinion	location	I guess LOCATION would be ideal for you.
f4d420a907f129052dae0d442b3842bdb4137536	statement	duration	Yeah they have been on air for DURATION now and still going strong
cbd691f5cb361b9ff98c27b099c138ba5a9f4665	statement	person	It was PERSON.
5b0cd4ec1901dc44fd49032434d172baa8464523	statement	organization	Im sure as the ceo of ORGANIZATION.
0413690f152800d8cc9d612a5b496dbd07500b54	command	person	What about PERSON.
f26d26cca752f0b662185e85b72f0395f71bcdf0	opinion	videoname	I am not sure if I have seen any but I like VIDEONAME.
78f2b1b1fe3b574ea5eeb4ed9602a00ed31054d4	statement	device	You would keep your DEVICE in the boot.
f14156b1ee694dc63cc084cb517827fc80582fb6	opinion	sport	I do enjoy SPORT on occasion though.
902ec628497e97838ca9ffccfc9a4e225e6a3392	opinion	position	People must want him as our POSITION.
be3edf33c098c5f42347f8a0ab482ce1e20172a4	statement	organization	But I don't know how to work the ORGANIZATION Words.
890008fb2bbb808d72476e0e51036a42e2c82986	opinion	location	That would be so cool to live in LOCATION!
523446ca5cc454084889fb0267033b9583d1471b	comment	person	Wow. was one of them PERSON?
1ecb37fc498c1a0f92be52ab9e5fae74830ee674	statement	position	If he won the POSITION.
810122f7b160c66559ae4ee7cee78a6e68f216f5	yes_no_question	organization	Do you like ORGANIZATION?
02e3bff162840b098a0cf2900b8d4e6c4162185b	statement	person	I know they banned PERSON because he was so dominate with them in college.
80a8d3003d2f57221187de7de60826b819659892	opinion	location	I guess theres a lot we need to learn about the LOCATION.
218b4cd28b7b5424bcbc1b3a187ba3ad7fbed210	opinion	videoname	VIDEONAME has still been one of the best selling in recent years though it was released over 40 years ago.
b4e0164238d48591c287b48e78f826656495210f	statement	vehicle	Oh, we've just repainted our VEHICLE.
139d47560a75b51a6cb06765fd50ad6f5739327e	opinion	person	I think PERSON is an American actress.
56e7280ddc5084bb37782aeee4efa4937a1986e3	yes_no_question	genre	Ever listen to GENRE?
9fe204aefcb82c9b6010d054ee6bca15165210ae	yes_no_question	genre	Do you like the GENRE?
0c8a9b1b9a03bc176dde70eea5846753072dc4e1	opinion	videoname	I think VIDEONAME and I watch it alone.
e149ec6d8e27202fb08899d2e2dcdfb5cbca668c	statement	device	I was going to ask if you have a DEVICE.
0e3cfe8cf96a0e82e55b2b94023535b75c4b455f	opinion	location	i wonder if LOCATION intended to protest too?
4dcef7f7d63d266ecc77a2a069f0f1ca21b942a3	statement	number	Yes it was so bad that NUMBER of the attendees sued them.
89dfc34556408a9ef3a333cea827aa22d8401fcc	opinion	duration	I can't imagine running for DURATION.
d7f7a23ba0a234f11d5716cc59c4176150781317	statement	duration	I think she's lived there for about DURATION.
4a4816b3ca44121c15e881008ed312ee473d5095	statement	person	PERSON is a woman that has 27 years.
e80a5d751056ba51f9f9d7672202ae3388639d92	statement	device	I think I heard that one on the DEVICE the other day.
ff1dea9ebd1193e8b42c8722764f4ea5543ccc51	statement	duration	Perhaps, but I haven ’ t felt well for a DURATION now.
863e37c255196f6c6dea9a9efb392e4bc087ce7a	command	person	What about PERSON?
d8f719799311d73419c4c9debdae8bf1b7f76613	statement	sportteam	Speaking of the SPORTTEAM.
bee4a0e4d8de962fe6c12cf6677156baadbc06d8	opinion	event	They have won or lost the EVENT by 3 or 4 points in all 6 tries so I guess it will be a close game.
0a6f5893c8021e23d13ce25cbb66ad15aac7f62f	opinion	person	Not sure but that sure beat what PERSON did that day.
9095e0c5c6d13da84c6459addc869509c39d3045	opinion	location	that is something LOCATION should do!
a52b81cca16531f2f9c8e36896d7e0becfa198e3	statement	genre	I have seen many GENRE.
cc963687600d916dd133c37e2f1d37cfd52959c7	statement	device	Look, I am playing the DEVICE for you.
cd50b1e5c18274b740d18cab5f921c1c9a77eb10	yes_no_question	person	Do you know PERSON?
e79595b7859828a40a70f67f9e079ab88839463f	statement	duration	He passed out after DURATION!
42aab9e769b09a8f324abdec4302c0866a1eec52	statement	sport	SPORT is an old sport.
276f46e634fcb2dbf009350707c9550ca668cc57	yes_no_question	videoname	Have you ever seen his documentary VIDEONAME?
e9f194d0cf7050b72697beba50c2c54f4178858f	statement	location	My domicile place is LOCATION, too.
f996105002fe751d3d1f179d5485675c1a2575f8	opinion	person	I guess PERSON was still developing as a playing and had not revealed his true potential.
8154e5821383f7303fb21b76b530169727db2400	statement	duration	$ 10 per DURATION.
04802055cfbb560533cb93dd352aa79264400189	opinion	person	They say she does a better job in the play than PERSON.
c73af9983a75e3ba205433282f892e0158c4b11c	statement	organization	I finally begin to get to know ORGANIZATION.
eb72ab53c0a74daebf8f9b7e8738adc6c544b3d8	opinion	person	Well compared to PERSON it was way less.
8d24a7d95dcaf255758c74e22ff1912cf87f83a5	statement	device	I came here from DEVICE.
2f5991814bd1d5440a928bc3ddb507888cbfd821	statement	sport	It is so popular that it actually makes more than SPORT.
fa389b905a62eee1c78c5fce3f9d1e0b9e515d80	yes_no_question	sport	Do you like SPORT ?
c85ae0f59a988ad88a8d8106d809ef984b4e92ba	yes_no_question	organization	Does anyone even like anything about ORGANIZATION?
e531b7a591373480f6c81529751ffe53e66015a6	statement	person	I've heard that PERSON was a good dancer.
ed5ace999e1b2e60743319f6d3004b6e54bffb1a	statement	duration	I came here only a DURATION ago.
8bb95845b24d2acf55ad523401b769529283bcf7	statement	person	I was recently watching an old match with PERSON.
78d96e1c6e28f500ab961805a9c2467289f244f0	opinion	organization	I ’ d like to bring to ORGANIZATION Company not only my technical skills, ambition, enthusiasm, but also my loyalty, a sensor desire to become an administrative assistant.
ca869aed9e58a4b13cae823438f4acb33489a44b	statement	videoname	Not VIDEONAME.
adb828dff044a66a3e31db3ae803342485a9af4a	opinion	person	PERSON is very talented.
15974b407d775f05e3f1f233ada5a59e14224d9a	opinion	organization	But she could get paid by ORGANIZATION.
656ec44d99233b184d6d8f5d6f7dfbf564a4e907	opinion	location	sometimes the LOCATION can be a bit eccentric.
6fa0835c6a5d7013e34b54a79288303ccfcba922	opinion	location	Maybe not LOCATION though.
aaa741656faee6e5ca299b2b0d6586d74a54efcb	opinion	person	PERSON?
6e6a5c224a6c654acefe123203d32bc1dcd341b8	opinion	device	It's interesting that during the first DEVICE presentation.
1d1fd448f51b597d0812095f088c67745d63fe19	statement	number	They're only NUMBER.
5476d371d420a3c11f08888d122c293a51621387	statement	videoname	I didnt see VIDEONAME.
695efb65adeb6a2195ff2db54296ac62d542f215	statement	location	He is actually from LOCATION.
04591d796298f0ecaa7f9eaa4cb6a54ac5af50f5	opinion	sport	Maybe I can meet you at the club and we can play SPORT together.
1d9515f7c0d53e42de27116d70a0db961a4aecf2	statement	device	"You could just use DEVICE
"
575fd5a8a9dccf81c42f46f37d98f49fb4d97ca4	statement	location	That one  in LOCATION?
21e7e5bb8c72534d5ad8e75b3909d2331469a200	statement	bookname	right i do remember reading that when he was sworn in he did not use the BOOKNAME
3e7a5a16deacac9fca3b8edc446e2b491212ae23	opinion	videoname	Yeah I think that both VIDEONAME.
e7ad88b6a168a7e3ff9382d1d541ffbfd5d3b8c4	opinion	sportteam	ya I favor SPORTTEAM too.
3ccf2682b9468f3817ce80aa482aebe59ad4d40f	statement	number	NUMBER teams at once?!
099a3fe47742075251837b0d8bacfc60d3d6094a	statement	organization	I didn't see that ORGANIZATION could have bought them for a lot less than they are worth today.
79e010af3213c780d66f30d7315bdd8748e6508e	statement	videoname	He was the main character in VIDEONAME.
1018cb317cb6e39165b7c6d7a56bb5415783a0f4	statement	date	Thanks, I'll see you around DATE then.
22cc9cda25b5d77283aea2fe9f0feb1b36435659	statement	person	Well, I heard PERSON has been fired.
34237b3414cabd89034f8a97e88f2e0eca730c4d	yes_no_question	person	Do you know who PERSON is?
ab3da88905df72402764a13970fb6822c993e99f	opinion	gamename	I love GAMENAME.
1bdba0eec809dd79f2a6b9378e2fcd3916b6256f	opinion	organization	maybe that's part of the reason why I like ORGANIZATION!
4234108e103b25fdda1a5c7c6bb4bfce6d7d17ac	opinion	sport	I think of it as SPORT.
49e43c6b030b6d4e03623a138b71572b77accbbf	opinion	gamename	GAMENAME would be the late 90s I believe.
401b240940ea25f372789594a1f672ebdbaeea2d	yes_no_question	date	Didn't that just come out in DATE?
a1f3af0bef9bf2270209a94fcc3490d623f8b551	opinion	position	POSITION all around are surprising.
30830a468d62085e4b7c527e6922798a469d90ea	comment	number	Woah that is impressive crazy how they appeared NUMBER years ago.
a82ef4e1989c17bff2b5b2e12f9179249828c9a1	statement	gamename	It was GAMENAME lol.
f94db267b486be15226da0d47562514aa615a207	statement	softwareapplication	That is SOFTWAREAPPLICATION.
06a5dc045ddb72714873a03505b80298d28d06e0	yes_no_question	genre	Do you care for GENRE much?
8e0760a6bc8b40163c228ca853c4a8992aadf508	statement	videoname	there is a 274 line poem called VIDEONAME.
61e267d858c09f7b311abc644806b700b486d275	open_question_factual	number	So far we have $ 2,NUMBER, what else?
13d973930dd536c18b9d3f8ac6f439884fb82bad	statement	vehicle	This is a VEHICLE!
f3c3cc0fbd6c761a5d15d93bc448df0da814d8d6	opinion	person	Yep I like PERSON a lot.
f1149b4d233ff75b8b877bd26e5c28e7041d6785	yes_no_question	person	Is it true about PERSON?
a7056bc34cf4809a6a68affc4cb8f47911886f6f	opinion	person	I think PERSON is going to die in the beginning of the next season.
49cdf4b473a82d9fba8cec586e94768605c6146e	statement	videoname	VIDEONAME does?
7f9fc26be09723b869b7ea89b64129ca2123cae4	comment	person	PERSON has certainly matured over the years and had his ups and downs for sure
364015dc1705d5d8f4dca0be02fa582588f4c0d7	statement	person	I only remember PERSON from what I have learned through my schooling.
11d37110886feba7b05409092b68ede8e7b445bd	opinion	person	Wonder if they ever offered PERSON a part.
d585a8deed1b8f69444da61d634ea46ebea80b3d	opinion	videoname	"I guess that's why they call it ""VIDEONAME."""
1badd6a79206d1ceabf2d89065a04e8ea421abcd	command	number	Let me get $ NUMBER back.
58ad10f79381bc1d8e8af31ba45e75e72e7f1011	statement	organization	They bought ORGANIZATION in 2002.
6abc699669ca2456eb86c57bff35ff493d73c321	statement	person	I don't really know PERSON.
e226e0cb1b65e2632e7547492f607659bf46b4ed	comment	location	Ah that is very similar to LOCATION.
3796ef3d859523ea815bcd4d9ccc4b43c71522c3	opinion	person	Well until PERSON at least.
ddd8505683f519931a19448bf121b1443994dd40	opinion	year	I'm guessing in the YEAR at least.
f07e47efb698747f3f66b08fcdf0d487e63d7629	statement	duration	They have been on the air for about DURATION.
6907aebdf9ef4c1c24375a5ccf9041600881bd81	statement	duration	Yeah and what DURATION worth of action.
e9bbb1f2545bf4a13421733084994e6f15a63a04	statement	videoname	Yes he is good and he was also in the movie VIDEONAME
3523dd63e75c68949ccde8aa3be057bd557c582b	opinion	event	I bet you don't speak of the EVENT in front of him haha.
c86803fe57632cb650c3f4220808a9a403616ea6	statement	number	Yeah a lot of them only in the US and NUMBER worldwide.
ad112c81f4624dc7ac3831735d2d1551240000ae	statement	videoname	We have been rewatching VIDEONAME lately.
cc0ccad05522ce23c5a77ce4a726fb65920d379d	opinion	person	I heard PERSON wanted to do things differently but was bad at directing
b92fe84900b6c624eb00d43263b2a9a200010009	statement	person	I knew about PERSON.
3ec678d3faa62559c49ab5c20c99e74e6f92cbd3	statement	duration	Yeah, it ’ s a DURATION away, and we don ’ t have anything yet.
f7e86b95584aa57c54dc211b54508c3b894b06fb	opinion	sport	I really dont know much about SPORT
1b09d98498852a17fc495341381ed2d56e7406d8	yes_no_question	device	Have you ever used the DEVICE?
f7f5f615f8160ed2ed957d74f3a5975e7425e192	opinion	person	I was impressed by PERSON last year!
c363b49082748cb7db026d0bfc39c7cafd9ea32f	opinion	person	PERSON can be unpredictable.
e69ef670456f8c37907aae8dd4878cfa4b0728b0	opinion	person	I admire what PERSON has done and continues to do.
